id,title,genres,original_language,overview,popularity,production_companies,release_date,budget,revenue,runtime,tagline,vote_average,vote_count,credits,keywords,poster_path,backdrop_path,recommendations
20533,Jonah Hex,Action-Western-Drama-Fantasy-Thriller,en,Gunslinger Jonah Hex is appointed by President Ulysses Grant to track down terrorist Quentin Turnbull a former Confederate officer determined on unleashing hell on earth. Jonah not only secures freedom by accepting this task he also gets revenge on the man who slayed his wife and child.,0.9814291600447348,Warner Bros. Pictures-DC Comics-Weed Road Pictures-Legendary Pictures-Mad Chance,2010-06-18,0.7014925328580974,0.11091323391280163,0.2815533980582524,Revenge gets ugly.,0.22448979591836749,0.6956521739130435,Josh Brolin-John Malkovich-Megan Fox-Michael Fassbender-Will Arnett-Aidan Quinn-Wes Bentley-John Gallagher Jr.-Tom Wopat-Jeffrey Dean Morgan-Lance Reddick-Julia Jones-Michael Shannon-Rio Hackford-Luke James Fleischmann-David Jensen-Billy Blair-Sean Boyd-John McConnell-Jackson Townsend-T.J. Toups-Ned Coleman-John Wirt-Ty Holland-J.D. Evermore-Scott Staggers-Jimmy Hayward-Michael Arnona-Noel Murano-Preston Acuff-Jonathan Watts Bell-Vincent Riverside-Stephen S. Chen-Joseph Billingiere-Bill Martin Williams-Milos Milicevic-Eric Scott Woods-Maureen Brennan-Kennon Kepper-Grayhawk Perkins-Seth Gabel-Bruce Barnes-Andy Ryan-Darin Heames-Mitchell Amundsen-Matt Lasky-Rance Howard-Antal Kalik-Michael Papajohn-Tait Fletcher-Paul Zies-Brian Elerding-Jake Radaker-Natacha Itzel-Lisa Rotondi-Veronica Russell-Danny Cosmo-Sean M. Sellers-Alexander Asefa-Dennis Keiffer,gunslinger-comic book-hell-based on comic-facial scar-death-confederate-tomahawk,/1MpWjcCn8M0763QDoxcN0gXrc5q.jpg,/iNYe0BmPDAEQlChNYOfceGPNnq6.jpg,286002-8285-22894-9947-47327-23047-314-1452-49849-38321-44912-13051-2310-32985-37958-40805-19901-18501-8487-10196-8536
33273,Cell 211,Action-Thriller-Drama,es,The story of two men on different sides of a prison riot -- the inmate leading the rebellion and the young guard trapped in the revolt who poses as a prisoner in a desperate attempt to survive the ordeal.,0.9784860792277356,Vaca Films-La Fabrique 2-Morena Films-Sofica Soficinéma 4-Canal+-Telecinco Cinema,2009-11-06,0.08507461321006886,0.2031197530900057,0.5631067961165048,"To survive inside, he has to become one of them.",0.7551020408163266,0.600440286186021,Luis Tosar-Alberto Ammann-Antonio Resines-Carlos Bardem-Félix Cubero-Marta Etura-Luis Zahera-Vicente Romero Sánchez-Patxi Bisquert-Manolo Solo-Josean Bengoetxea-Anartz Zuazua-Manuel Morón-Fernando Soto-David Selvas-Ricardo de Barreiro-Antonio 'Morris' Durán-Jesús Carroza-Miguel Martín-Ramiro Alonso-Xavier Estévez-Jorge Gómez-Antonio Mora-Xosé Manuel Olveira-Roberto Sanchez -José Ignacio Álvarez,suicide-husband wife relationship-prison cell-penitentiary-pregnancy-prison guard-flashback-jail-eta terrorist gang-walkie talkie-prison riot-surveillance camera-wrist slitting-gagged-violence-based on a novel,/koap5B3bQHQi3yaZ39vpWR66TGP.jpg,/kujUJjGGKNN2d7G5NcCnplZPfGd.jpg,884669-960519-82795-585381-247182-105203-835504-79745-804251-542921-6537-16328-523931-236735-375872-457917-77495-236737-542-26388-21191
71668,Piranha 3DD,Horror-Thriller-Comedy,en,After the events at Lake Victoria the prehistoric school of blood-thirsty piranhas make their way into swimming pools plumbing and a newly opened water park.,0.9763081994231562,Dimension Films-Mark Canton Productions-Intellectual Properties Worldwide,2012-05-11,0.07462685186010226,0.08938863449389062,0.30097087378640774,Twice the Teeth. Twice the Terror.,0.1077551020408164,0.5299944964226748,Danielle Panabaker-Matt Bush-Katrina Bowden-Jean-Luc Bilodeau-David Koechner-Chris Zylka-Adrian Martinez-Paul James Jordan-Meagan Tandy-David Hasselhoff-Christopher Lloyd-Paul Scheer-Gary Busey-Clu Gulager-Sierra Fisk-Matt Lintz-Sylvia Jefferies-Jenna Hurt-Rozlyn Papa-Alisa Harris-Stacy Rabon-Nate Panning-Kathy Sue Holtorf-Irina Voronina-Ving Rhames-Sarah Wilson-Katie Garner-Lilith Fury-Tabitha Taylor,animal attack-sequel-breast-creature-water park-piranha-duringcreditsstinger,/mv2Ej9WPVWivNvtMTTxgb07c7N9.jpg,/bVVUstdTawtCF2RkB9awLNxPLXk.jpg,43593-79550-50497-60950-69270-55861-31646-101176-1037858-65055-101669-22175-24831-15052-43931-829799-27588-55779-207774-63207-118957
27,9 Songs,Drama-Music-Romance,en,Matt a young glaciologist soars across the vast silent icebound immensities of the South Pole as he recalls his love affair with Lisa. They meet at a mobbed rock concert in a vast music hall - London's Brixton Academy. They are in bed at night's end. Together over a period of several months they pursue a mutual sexual passion whose inevitable stages unfold in counterpoint to nine live-concert songs.,0.9744834893166165,Revolution Films,2004-05-16,0.014925358431721766,0.016571442715787667,0.16504854368932032,"2 lovers, one summer, and the 9 songs that defined them.",0.39040816326530614,0.2322509631260319,Kieran O'Brien-Margo Stilley-Courtney Taylor-Taylor-Alex Kapranos-Guy Garvey-Robert Levon Been-Peter Hayes-Gruff Rhys-Jason Stollsteimer-Marcie Bolen-Michael Nyman-Bobby Gillespie,london england-rock 'n' roll-condom-concert-sexual fantasy-couple-desire,/91O7z0vo7MiNWd5xD2BoivwbQsb.jpg,/qU7tNIMpRqkizIObXfkJY3haTqh.jpg,3093-9453-101564-14174-1378-10497-11284-16614-17609-146-470-628-402-9495-406759-3049-142-19913-364-64688-345
430040,The Hurricane Heist,Action-Crime-Thriller,en,Thieves attempt a massive heist against the U.S. Treasury as a Category 5 hurricane approaches one of its Mint facilities.,0.9727765024427569,Signature Pictures-Head Gear Films-Windfall Films-Lipsync Productions-Foresight Unlimited-Dream Team Films-Parkside Pictures-Tadross Media Group-DNEG-Metrol Technology-Almost Never Films,2018-02-28,0.522388052572956,0.34221400179574424,0.49514563106796106,The storm of the century... the heist of a lifetime.,0.3877551020408164,0.4870665932856356,Toby Kebbell-Maggie Grace-Ryan Kwanten-Ralph Ineson-Melissa Bolona-Ben Cross-Christian Contreras-Mark Basnight-Erik Rondell-Mark Rhino Smith-Jamie Andrew Cutler-Ed Birch-Moyo Akandé-James Barriscale-Keith D. Evans-Natacha Karam,hurricane-heist-treasury department-meteorologist-disaster movie,/rAmcj5IZcx59dhev3UnVDEGlImK.jpg,/3ZQRLuXNTbewOHDfxF51fy74gh4.jpg,395990-427641-338970-447200-453201-274855-449443-399035-340022-445571-268896-381719-429351-336843-442064-460019-437626-345940-497814-459910-454283
581389,Space Sweepers,Drama-Fantasy-Science Fiction,ko,When the crew of a space junk collector ship called The Victory discovers a humanoid robot named Dorothy that's known to be a weapon of mass destruction they get involved in a risky business deal which puts their lives at stake.,0.9702160221319678,Bidangil Pictures-Merry Christmas,2021-02-05,0.31343282557362423,0.0002585765647418257,0.8155339805825241,"2092, the space sweep begins!",0.673469387755102,0.4788112272977435,Song Joong-ki-Kim Tae-ri-Yoo Hae-jin-Jin Sun-kyu-Richard Armitage-Kim Moo-yul-Park Ye-rin-Oh Ji-yul-Kim Hyang-gi-Nas Brown-Kevin Dockry-Carla Fernanda Avila Escobedo-Anupam Tripathi-Andrew William Brand-Hou Mengjun-John D. Michaels-Alym Tayyrov-Gareth Fannin-Phoebe Corey-Daniel Joey Albright-Guillermo Vazquez Garibay-Jason Kvich-Chiara Aguilar-Gabriel Ruiz Benito-Ana Ruggiero-Gregory Skripchenko-Massimo Fierro-Rahel Limor-Yoon Hae-ju-Yoo Young-bin-Thomas Frederiksen-Alison Rock-Benjamin Spink-Kim Dae-han-Seo Dong Oh-Ariane Desgagnés-Leclerc-Amy Pradeep Sawant-Antonio Bompart-Nico Lesage-Guillaume Desbos-Joshua Wera-Maurice Turner Jr.-Jamarian Bridges-Milan-Devi LaBrey-Ahmed Fouda-Saif Khan Showpon-Daniil Kuznetcov-Alexander Kapitonenko-Oh Yun-su-Daniel C Kennedy-Bret Allan Lindquist,android-space colony-space opera-space adventure-spaceship-ecological disaster-2090s,/bmemsraCG1kIthY74NjDnnLRT2Q.jpg,/drulhSX7P5TQlEMQZ3JoXKSDEfz.jpg,437633-649087-51393-775996-458576-587996-579188-535389-560144-571786-169022-384127-810406-651571-793723-434119-587807-464052-604822-599281-269494
676710,The Amazing Maurice,Animation-Adventure-Comedy-Family-Fantasy,en,Maurice is a streetwise ginger cat who comes up with a money-making scam by befriending a group of self-taught talking rats. When Maurice and the rodents meet a bookworm called Malicia their little con soon goes down the drain.,0.96132791806463,FFA-Filmförderung Hamburg Schleswig-Holstein-Ulysses Filmproduktion-Narrativia-MEDIA sub-programme of Creative Europe-Red Star 3D-Cantilever Media-Studio Rakete-Squeeze-Viva Films,2022-12-16,0.25373133214524374,0.04106324241836042,0.3980582524271844,A furry tale about me.,0.5279591836734695,0.01651073197578426,Hugh Laurie-Emilia Clarke-David Thewlis-Himesh Patel-Gemma Arterton-Hugh Bonneville-Ariyon Bakare-Julie Atherton-David Tennant-Joe Sugg-Peter Serafinowicz-Rob Brydon,based on novel or book-cat-grim reaper-nine lives-rat-meta fiction-terry pratchett-discworld-interspecies friendship,/ydhZeUjbzVEFclUpMhLfDZSavUY.jpg,/70aVSo3fuZ94jyQ3rT64afEf8lV.jpg,877269-299018-48209-484437-1037858-11910-989937-751741-655437-1001865-536554-668482-744594-661374-674324-899112-800815-555604-438148-76600-315162
14411,Sinbad: Legend of the Seven Seas,Family-Animation-Adventure-Comedy-Fantasy-Action,en,The sailor of legend is framed by the goddess Eris for the theft of the Book of Peace and must travel to her realm at the end of the world to retrieve it and save the life of his childhood friend Prince Proteus.,0.96085702513391,Unknown,2003-07-02,0.895522386500334,0.8500073963211111,0.3689320388349514,From the Studio that Brought you Shrek,0.6326530612244899,0.9620253164556962,Brad Pitt-Catherine Zeta-Jones-Michelle Pfeiffer-Joseph Fiennes-Dennis Haysbert-Timothy West-Adriano Giannini-Raman Hui-Chung Chan-Jim Cummings-Conrad Vernon-Andrew Birch-Chris Miller-Frank Welker,prince-water monster-goddess-sailor-arabian nights-8th century,/yiW2L1fDiBT7AeWXrykhTNtPrr8.jpg,/9seBrjaPfX08LqM1kQVVZ6Xd3Bp.jpg,10501-9023-9016-13700-9837-10555-37135-11619-15657-10567-10865-10948-12233-11319-10009-10530-9078-10882-10545-21032-11544
36599,Prom Night,Horror-Mystery-Thriller,en,At a high school senior prom a masked killer stalks four teenagers who were responsible for the accidental death of a classmate six years prior.,0.9567367119901111,Simcom Limited-Guardian Trust Company-Prom Night Productions,1980-07-18,0.022388045110269327,0.15571671214541175,0.3980582524271844,If you're not back by midnight... you won't be coming home!,0.3877551020408164,0.2201430930104568,Leslie Nielsen-Jamie Lee Curtis-Casey Stevens-Anne-Marie Martin-Antoinette Bower-Michael Tough-Robert A. Silverman-Pita Oliver-David Mucci-Jeff Wincott-Mary Beth Rubens-George Touliatos-Melanie Morse MacQuarrie-David Gardner-Joy Thompson-Sheldon Rybowski-Rob Garrison-David Bolt-Beth Amos-Sonia Zimmer-Sylvia Martin-Elizabeth M. Mason-Pam Henry-Ardon Bess-Lee Wildgen-Brock Simpson-Leslie Scott-Tammy Bourne-Dean Bosacki-Debbie Greenfield-Karen Forbes-Joyce Kite-Nino Calabrese-Michele Scarabelli,high school-dancing-dance-revenge-murder-prom-serial killer-slasher-killer-disco-psycho-red herring,/r2Ew7wUP96PsePEZseK6JqcPWY9.jpg,/5koebhXPp0vXLwO8xsW01IiZwZd.jpg,40969-39929-14907-112170-28429-724976-83974-37935-39874-41828-1245418-24212-43274-33710-74646-437042-50719-26554-44510-14821
660120,The Worst Person in the World,Drama-Comedy-Romance,no,The chronicles of four years in the life of Julie a young woman who navigates the troubled waters of her love life and struggles to find her career path leading her to take a realistic look at who she really is.,0.9549414326917416,Oslo Pictures-Snowglobe-MK2 Films-Film i Väst-B-Reel Films-ARTE France Cinéma-Memento Distribution-ARTE-Norsk Filminstitutt-Det Danske Filminstitut-Nordic Film and Television Fund-Svenska Filminstitutet,2021-10-13,0.07462685186010226,0.12418409464293764,0.7378640776699028,,0.7755102040816327,0.445789763346175,Renate Reinsve-Anders Danielsen Lie-Herbert Nordrum-Hans Olav Brenner-Helene Bjørnebye-Vidar Sandem-Maria Grazia Di Meo-Lasse Gretland-Karen Røise Kielland-Marianne Krogh-Thea Stabell-Deniz Kaya-Eia Skjønsberg-Ruby Dagnall-Torgny Amdam-Rebekka Jynge-Sigrid Sollund-Are Skeie Hermansen-Siri Forberg-Sofia Schandy Bloch-Anna Dworak-Savannah Marie Schei-August Wilhelm Méd Brenner-Karla Nitteberg Aspelin-Tumi Løvik Jakobson-Jonathan Nielssen-Maren Emilie Haagenrud Buskoven-Olav Stubberud-Martin Gran-Geir Ørnholt-Tobias Klemeyer Smith-Nataniel Nordnes-Trygve Indrelid-Trude Schjelderup Iversen-Zoe Maland Rogers-Jonas Lund-Hildur Kristinsdottir-Johanna Brym Ryg-Thomas Teige-Margrethe Glambek-Ine Jansen-Gisle Tveito,bookshop-photographer-pregnancy-man woman relationship-magic mushroom-cancer-break-up-older man younger woman relationship-oslo norway-turning thirty-shot on film-35mm,/p5nLFV9aa76zhFK91Qi0xRlXvQ1.jpg,/iTPTdfEGYGwbELLLvNnmgKZpVZj.jpg,884669-758866-573793-853821-839294-680813-718032-458456-554801-447180-248503-60604-881687-472310-781837-390930-438640-283831-766798-844406-146140
4032,My Girl,Comedy-Drama,en,"Vada Sultenfuss is obsessed with death. Her mother is dead and her father runs a funeral parlor. She is also in love with her English teacher and joins a poetry class over the summer just to impress him. Thomas J. her best friend is ""allergic to everything"" and sticks with Vada despite her hangups. When Vada's father hires Shelly and begins to fall for her things take a turn to the worse...",0.954058508446642,Columbia Pictures-Imagine Entertainment,1991-01-01,0.25373133214524374,0.6260773128984388,0.49514563106796106,"When your Dad's an undertaker, your Mom's in heaven, and your Grandma's got a screw loose...it's good to have a friend who understands you. Even if he is a boy.",0.7346938775510207,0.9917446340121079,Macaulay Culkin-Anna Chlumsky-Dan Aykroyd-Jamie Lee Curtis-Richard Masur-Griffin Dunne-Ann Nelson-Peter Michael Goetz-Jane Hallaren-Anthony R. Jones-Tom Villard-Lara Steinick-Kristian Truelsen-David Caprita-Jody Wilson-Linda Perri-Nancy L. Chlumsky-Glenda Chism-Bill Cordell-Ray Buktenica-Shane Obedzinski,neighbor-writing class-makeup artist-camper-cosmetologist-tuba-father daughter relationship,/qyJJNHteA7BUwQSey05t7qP4vRV.jpg,/xhhIh0Vzs2GH4f3tX35YM2FMjLv.jpg,11317-11011-10330-10830-9820-771-9272-9603-41579-10024-35645-16553-11355-12139-11806-251-10897-788-114-14306-9454
404733,Overdrive,Thriller-Action-Mystery,en,Master car thieves square off against French gangsters in the South of France with money women and lives all on the line.,0.9534698922832421,Paramount-Kinology-uMedia-Setient Pictures,2017-06-16,0.4210492898664073,8.200360571706575e-05,0.3980582524271844,,0.4693877551020408,0.44744083654375344,Scott Eastwood-Freddie Thorp-Ana de Armas-Gaia Weiss-Clemens Schick-Simon Abkarian-Moussa Maaskri-Frédéric Anscombre-Magne-Håvard Brekke-Abraham Belaga-Kaaris-Mars Bezot-Anaïs Monory-Pierre-Marie Mosconi-Joshua Fitoussi-Lester Makedonsky-Fabian Wolfrom,,/a0hTRjis1cxwmjOuBaS7WdDG3dj.jpg,/3jKQt2uo8vDXvULMjEEnEzDtFWL.jpg,520765-337170-13505-341013-353491-390043-343668-471014-339846-415842-339403-336843-339964-324542-274855-347984-228205-445954-399035-335988-337339
16288,Creepshow 2,Horror-Comedy,en,EC Comics-inspired weirdness returns with three tales. In the first a wooden statue of a Native American comes to life to exact vengeance on the murderer of his elderly owners. In the second four teens are stranded on a raft on a lake with a blob that is hungry. And in the third a hit and run woman is terrorized by the hitchhiker she accidentally killed... or did she?,0.9524398139972924,New World Pictures-Laurel Entertainment,1987-05-01,0.05223879182445958,0.14733706340288946,0.38834951456310673,"When the curtain goes up, the terror begins.",0.48979591836734715,0.24876169510181617,George Kennedy-Dorothy Lamour-Lois Chiles-Tom Savini-Tom Wright-Frank Salsedo-Holt McCallany-David Holbrook-Don Harvey-Daniel Beer-Paul Satterfield-Jeremy Green-Page Hannah-David Beecroft-Stephen King-Patricia Tallman-Joe Silver-Cheré Bryson-Richard Parks-Shirley Sonderegger-Dean Smith-Dan Kamin-Tyrone Tonto-Maltby Napoleon-Philip Dore-Domenick John,based on novel or book-lake-hit-and-run-anthology-revenge-murder-blob-gore-hitchhiker-zombie,/rfPwZFtqGHiOvfMhN00sNyO2Umb.jpg,/oBiTGKXTNboNSCiyOmadFL7H4qe.jpg,16281-16304-17898-11415-15762-14510-9731-9980-10552-10281-10906-10489-11587-9730-10072-11298-15239-10283-10823-1694-10225
136418,Hummingbird,Action-Thriller,en,Homeless and on the run from a military court martial a damaged ex-special forces soldier navigating London's criminal underworld seizes an opportunity to assume another man's identity transforming into an avenging angel in the process.,0.9489375478250633,Lionsgate-Shoebox Films-IM Global,2013-05-07,0.2985074522165291,0.08790639195795522,0.46601941747572806,All roads don't lead to salvation.,0.48979591836734715,0.8150798018712163,Jason Statham-Agata Buzek-Vicky McClure-Victoria Bewick-Michelle Lee-Benedict Wong-Siobhan Hewlett-Lee Nicholas Harris-Andrew Ellis-James Bye-Ian Pirie-Senem Temiz-Paul Blackwell-Ger Ryan-Danny Webb-Ed Gaughan-Cesare Taurasi-Joseph Long-David Bradley-Josef Altin-Jeff Mirza-Emaa Hussen-Rosemary Annabella-Anna Maria Everett-Emily Lue-Fong-Sheng-Chien Tsai-Christian Brassington-Youssef Kerkour-Macey Chipping-Joanna Finata-Sang Lui,london england-homeless person-chinese mafia-redemption-criminal underworld-stolen identity-homeless,/bN2aGUOxHRwGms68WTDr2MHzkKa.jpg,/iG1bvQKGKx8oPIGhwBzp9NDrRjW.jpg,72387-119283-55846-204082-27582-49021-265208-9335-13387-70074-8848-10431-15092-278924-5289-76163-10483-1948-4108-27578-82992
246403,Tusk,Comedy-Horror,en,When his best friend and podcast co-host goes missing in the backwoods of Canada a young guy joins forces with his friend's girlfriend to search for him.,0.9480251927717934,Phase 4 Films-Demarest Films-SModcast Pictures,2014-09-19,0.044776105145912015,0.019807080624067643,0.4854368932038834,Let me tell you a story...,0.34693877551020413,0.6323610346725371,Justin Long-Michael Parks-Génesis Rodríguez-Haley Joel Osment-Ralph Garman-Johnny Depp-Harley Quinn Smith-Lily-Rose Depp-Matt Shively-Jennifer Schwalbach Smith-Harley Morenstein-Douglas Banks-Zak Knutson-Ashley Greene,canada-obsession-interview-walrus-deception-mysterious man-disfigurement-podcaster-abduction-turned into animal,/pHghiDnQ63O7MiItD6CaSz2jjnr.jpg,/v2iXCMVGQ9ZsJAH9SVXVhaE929E.jpg,831912-290825-806929-48572-42041-2293-2292-9271-13006-2294-2295-21189-159092-134350-566805-11366-2255-7548-1832-76617-242224
681887,Cosmic Sin,Action-Adventure-Science Fiction,en,In the year 2524 four centuries after humans started colonizing the outer planets retired General James Ford gets called back into service when a hostile alien fleet attacks soldiers on a remote planet. The threat against mankind soon escalates into an interstellar war as Ford and a team of elite soldiers try to stop the imminent attack before it's too late.,0.9468185296368238,308 Enterprises-BondIt Media Capital-Buffalo 8-The Exchange,2021-03-12,0.2985074522165291,0.0036808589734571417,0.3495145631067961,First contact has been made. It's war.,0.061224489795918324,0.28673637864611995,Bruce Willis-Adelaide Kane-Frank Grillo-Lochlyn Munro-Costas Mandylor-Johnny Messner-Brandon Thomas Lee-Eva De Dominici-Corey Large-C.J. Perry Barnyashev-Perrey Reeves-Trevor Gretzky-Robert Laenen-Mark Rhynard-Austin Humble-Tabitha Woodman-Everly Large-Trevor Brotherton-Francis Cronin-Michelle L. Williams,space battle-space war-space colony-alien contact-future war-alien race-alien space craft-human vs alien-alien attack,/6Wm7P6y22UZA40QuPYHyWyJ6leI.jpg,/h45FD8MlMoY8ozz87OaHPMCCMiY.jpg,637895-36769-581905-553147-725273-529106-15300-798141-312793-15983-835786-10412-726429-444149-621876-589754-517096-630004-424998-199575
50839,Margin Call,Thriller-Drama,en,A thriller that revolves around the key people at an investment bank over a 24-hour period during the early stages of the financial crisis.,0.9465536523632938,Before the Door Pictures-Washington Square Films-Untitled Entertainment,2011-02-11,0.05223879182445958,0.20526199204859696,0.5436893203883495,Be first. Be smarter. Or cheat.,0.6326530612244899,0.949367088607595,Kevin Spacey-Zachary Quinto-Jeremy Irons-Paul Bettany-Simon Baker-Penn Badgley-Demi Moore-Stanley Tucci-Ashley Williams-Mary McDonnell-Aasif Mandvi-Susan Blackwell-Maria Dizzia-Jimmy Palumbo-Al Sapienza-Peter Y. Kim-Grace Gummer-Oberon K.A. Adjepong,capitalism-brokerage-wall street-morality-economics-downsizing-financial crisis-stock market-stock market crash-investment-investment banker-inspired by true story,/pgMIdInSIGw0uSory7yEBFGrvIS.jpg,/pahXW77Mse9DF3weimDrJ3OFG5T.jpg,14181-4566-44754-65034-274820-464733-348390-21039-21711-84185-146243-466703-352890-8268-44718-53223-35217-249060-15801-731684
75674,Act of Valor,Action-Thriller-War,en,When a covert mission to rescue a kidnapped CIA operative uncovers a chilling plot an elite highly trained U.S. SEAL team speeds to hotspots around the globe racing against the clock to stop a deadly terrorist attack.,0.9454352816528341,Bandito Brothers,2012-02-24,0.17910446535976812,0.8682299930040147,0.5631067961165048,The only easy day was yesterday.,0.5457142857142859,0.5784259768849752,Roselyn Sánchez-Emilio Rivera-Gonzalo Menendez-Marissa Labog-Nestor Serrano-Alex Veadov-Drea Castro-Nick Gomez-Jason Cottle-Alexander Asefa-Jeffrey Barnachea-Kenny Calderon-Raul Canizales II-Sam Cespedes-Jimmy Chhiu-Charles Chiyangwa-Antoni Corone-Jesse Cotton-Craig H. Davidson-Juan Diaz-Aurelius DiBarsanti-Pedro Sergio Escobedo-Ailsa Marshall-Dimiter D. Marinov-Thomas Rosales Jr.-Marc Margulies-Dan Southworth-Reginald Long-Philip Un-Keo Woolford-Sarifa Salanga-Nicko Sabado-Conrad Garcia-Christian Mante-Henry Pinpin-Ernie Reyes Jr.-Sonny Sison -Carla Jiménez-Ed Abel Pineda-Angela Mora-Artie Malesci-Maria Juani-Aspen Widowson-Lydia Lane-Gilbert Rosales-Sebastian Rey-Victor Palacios-Jeymi Ramos-Mario Perez-Rick Shuster-Beth Waugh,navy-submarine-heroism-scuba diving-u.s. navy seal-military life-valor-terrorist plot-navy life-national security-pregnant wife-silver star-counter plot-duringcreditsstinger,/1Xcd5ci69pVXMPP02DU11Ffq0yY.jpg,/bHefJgSTO3JOZy9fETN6cWpvbMX.jpg,856321-127493-855-77866-130267-44833-72387-34544-22972-60747-1093994-49526-49527-75174-81796-12162-8007-3683-193756-59108-59961
776503,CODA,Drama-Music-Romance,en,As a CODA (Child of Deaf Adults) Ruby is the only hearing person in her deaf family. When the family's fishing business is threatened Ruby finds herself torn between pursuing her love of music and her fear of abandoning her parents.,0.9444640649832244,Vendôme Pictures-Pathé-Picture Perfect Entertainment,2021-08-11,0.14925371864557788,0.01683851221043371,0.5825242718446602,Every family has its own language.,0.8571428571428573,0.9466152999449643,Emilia Jones-Marlee Matlin-Troy Kotsur-Eugenio Derbez-Ferdia Walsh-Peelo-Daniel Durant-Amy Forsyth-Kevin Chapman-John Fiore-Lonnie Farmer-Courtland Jones-Molly Beth Thomas-Ayana Brown-Jason Pugatch-Kyana Fanene-Anilee List-Stone Martin-Maeve Chapman-Stephen Caliskan-Amanda Bradshaw-Bryan Sabbag-Kayla Caulfield-Samidio DePina-Dominic Andersen-Jose Guns Alves-Owen Burke-Lance Norris-Mark Pettograsso-Tony Viveiros-Armen Garo-Jared Voss-Emilia Faucher-Marilyn Busch-Melissa McMeekin-Erica McDermott-Garrett McKechnie-Rebecca Gibel-TJ Ciarametaro-Gary Galone-Nikki Kim-Mary Ann Schaub-Cassandra Berta-Sarah Clarke-Rena Maliszewski-David Newsom-Kiara Pichardo-Pamela Jayne Morgan-Elbert Kim-Dominic Cannarella-Andersen,parent child relationship-fishing-deaf-massachusetts-music teacher-remake-coming of age-singing-family-first love-based on movie-woman director-sign languages-school choir-music school-teenager,/BzVjmm8l23rPsijLiNLUzuQtyd.jpg,/v85FlkbMYKa5du1glm0YfYNsL2n.jpg,777270-758866-600583-614917-511809-591538-517088-718032-601470-660120-597208-629322-554230-680813-537116-716612-646380-505026-820492-766798-826740
74513,Special Forces,Action-Drama-War,fr,Afghanistan. War correspondent Elsa Casanova is taken hostage by the Taliban. Faced with her imminent execution a Special Forces unit is dispatched to free her. In some of the world’s most breathtaking yet hostile landscapes a relentless pursuit begins between her kidnappers who have no intention of letting their prey escape them and a group of soldiers who risk their lives in pursuit of their single aim – to bring her home alive. This strong independent woman and these men of duty are thrown together and forced to confront situations of great danger that inextricably bind them – emotionally violently and intimately.,0.9426687856848549,Canal+-StudioCanal-TPS Star-Sofica Manon-Easy Company-A Plus Image 2,2011-11-02,0.14925371864557788,0.03604124772948307,0.5533980582524272,Survival. Honor. Sacrifice.,0.5936734693877551,0.26141992294991745,Diane Kruger-Djimon Hounsou-Benoît Magimel-Denis Ménochet-Raphaël Personnaz-Alain Figlarz-Alain Alivon-Mehdi Nebbou-Raz Degan-Tchéky Karyo-Morjana Alaoui-Didier Flamand-Jacques Gallo-Bernard Allouf-Marine Faure-Eric Soubelet-Jean-Paul Dubois-Antoine Blanquefort-Laurent Claret-Jeanne Bournaud-Isabelle Vitari-Anne Caillon-Nurullo Abdullayev-Denis Braccini-Gregory Fromentin-Elsa Levy-Matthias Van Khache-Séverin Bavarel-Stéphanie Brongniart-Olivier Pierre Richard-Alexandre Brik-Eric Kailey-Fabrice Laroche-Joubert-Julie Baronnie,journalist-kidnapping-afghanistan-pakistan-taliban-rescue-war zone,/xpe9F3214mNrk8tnIqZvHSmIV1I.jpg,/cImYSNm0piuUfjlBCozNPEEvTK2.jpg,227707-5919-45610-4349-75674-62835-831946-193756-855-300671-22972-12162-20662-11322-10590-9567-48034-400535-75174-1891-82675
